,Page,Year,Month,Title,Date,URL
717,2,2014,3,"After Prodding, U.S. State Department Labels Kunming Attack 'Terrorism'",2014-03-04,https://sinosphere.blogs.nytimes.com/2014/03/04/after-prodding-u-s-state-department-labels-kunming-attack-terrorism/
718,2,2014,6,"Fearing Converts to Terrorism, France Intercepts Citizens Bound for Syria",2014-06-03,https://www.nytimes.com/2014/06/03/world/europe/france-intercepts-jihadis-bound-for-syria.html
719,2,2014,8,ISIS Fears Prompt Britain to Raise Terrorism Threat Level,2014-08-30,https://www.nytimes.com/2014/08/30/world/europe/britain-raises-terrorism-threat-level-to-severe.html
720,3,2014,6,Fighting Terrorism With More Money,2014-06-16,https://www.nytimes.com/2014/06/16/opinion/obama-counterterrorism-fund-needs-a-broader-focus.html
721,3,2014,8,"Norway: As Threat Eases, Terrorism Alert Is Called Off",2014-08-01,https://www.nytimes.com/2014/08/01/world/europe/norway-on-an-an-attack-by-a-militant-islamist-group-threat-eases-terrorism-alert-is-called-off.html
722,3,2014,5,"After Urumqi Bloodshed, China Warns of Increasing Threat of Terrorism",2014-05-23,https://sinosphere.blogs.nytimes.com/2014/05/23/after-urumqi-bloodshed-china-warns-of-increasing-threat-of-terrorism/
723,3,2014,11,"Deaths Linked to Terrorism Are Up 60 Percent, Study Finds",2014-11-19,https://www.nytimes.com/2014/11/19/world/europe/deaths-linked-to-terrorism-are-up-60-percent-study-finds.html
724,3,2014,9,Militant Cleric Acquitted of Terrorism Charges,2014-09-25,https://www.nytimes.com/2014/09/25/world/middleeast/abu-qatada-acquitted-on-2nd-terrorism-charge.html
725,3,2014,2,"In Terrorism Case, New Path to Testimony From 9/11 Suspect ",2014-02-14,https://www.nytimes.com/2014/02/14/nyregion/new-hope-that-9-11-suspect-will-testify-in-terrorism-case.html
726,3,2014,12,Pakistani Premier Announces Military Courts for Terrorism Cases,2014-12-25,https://www.nytimes.com/2014/12/25/world/pakistani-premier-announces-military-courts-for-terrorism-cases.html
727,3,2014,12,U.S. Seeks to Use Letters Found in Bin Laden Raid in Terrorism Trial,2014-12-16,https://www.nytimes.com/2014/12/16/nyregion/us-seeks-to-use-letters-found-in-bin-laden-raid-in-terrorism-trial.html
728,3,2014,8,"In Five Years, a Federal Prosecutor Has Taken On Terrorism, Corruption and Cuomo",2014-08-18,https://www.nytimes.com/2014/08/19/nyregion/in-five-years-in-office-us-prosecutor-touches-new-yorks-biggest-story-lines.html
729,3,2014,8,25 Sentenced on Terrorism Charges in Western China,2014-08-13,https://www.nytimes.com/2014/08/13/world/asia/25-sentenced-for-terrorism-in-western-china.html
730,4,2014,8,25 Sentenced on Terrorism Charges in Western China,2014-08-13,https://www.nytimes.com/2014/08/13/world/asia/25-sentenced-for-terrorism-in-western-china.html
731,4,2014,7,Canada: Man Is Charged in Syria Terrorism Case,2014-07-24,https://www.nytimes.com/2014/07/24/world/americas/canada-man-is-charged-in-syria-terrorism-case.html
732,4,2014,10,"In Canada, Terrorism Concerns Arise After Car Hits 2 in Military",2014-10-21,https://www.nytimes.com/2014/10/21/world/americas/in-canada-terrorism-concerns-arise-after-car-hits-2-in-military.html
733,4,2014,10,Poll Shows High Level of Concern Over Terrorism Threat,2014-10-08,https://www.nytimes.com/politics/first-draft/2014/10/08/poll-shows-high-level-of-concern-over-terrorism-threat/
734,4,2014,5,Terrorism Suspects Arrested in Spain,2014-05-31,https://www.nytimes.com/2014/05/31/world/europe/terrorism-suspects-arrested-in-spain.html
735,4,2014,5,"With Distancing, and a Zeal for Fair Trials, a Lawyer Defends Terrorism Suspects",2014-05-29,https://www.nytimes.com/2014/05/29/nyregion/with-distancing-and-a-zeal-for-fair-trials-a-lawyer-defends-terrorism-suspects.html
736,4,2014,8,Terrorism Trial of Mideast Bank Worries the Financial World,2014-08-14,https://www.nytimes.com/2014/08/14/nyregion/anti-terrorism-trial-of-arab-bank-worries-financial-world.html
737,4,2014,6,Tunisian Man Accused Last Year of Terrorism Pleads Guilty to Lesser Counts,2014-06-04,https://www.nytimes.com/2014/06/04/nyregion/tunisian-man-accused-last-year-of-terrorism-pleads-guilty-to-lesser-counts.html
738,4,2014,11,Pope calls for interreligious dialogue to stop terrorism,2014-11-28,https://www.nytimes.com/video/multimedia/100000003260891/pope-calls-for-interreligious-dialogue-to-stop-terrorism.html
739,4,2014,3,"Fighting Afghan Terrorism, Without Troops",2014-03-04,https://www.nytimes.com/roomfordebate/2014/03/04/fighting-afghan-terrorism-without-troops/
740,5,2014,9,"Narendra Modi, in U.N. Speech, Inserts India Into Terrorism Fight",2014-09-27,https://www.nytimes.com/news/un-general-assembly/2014/09/27/narendra-modi-in-u-n-speech-inserts-india-into-terrorism-fight/
741,5,2014,12,Panel Faults C.I.A. Over Brutality and Deceit in Terrorism Interrogations,2014-12-09,https://www.nytimes.com/2014/12/10/world/senate-intelligence-committee-cia-torture-report.html
742,5,2014,10,German Shopping Spree Brings Terrorism Charge,2014-10-30,https://www.nytimes.com/2014/10/30/world/europe/syria-germany-terrorism-ismail-issa.html
743,5,2014,2,Lawyers in Terrorism Case Seek Access to 9/11 Suspect,2014-02-05,https://www.nytimes.com/2014/02/05/nyregion/lawyers-in-terrorism-case-seek-access-to-9-11-suspect.html
744,5,2014,5,"Where Hope Is Scarce, Terrorism Takes Root",2014-05-13,https://www.nytimes.com/2014/05/14/movies/horses-of-god-nabil-ayouchs-film-about-islamic-extremism.html
745,5,2014,10,Britain Arrests 6 in Counterterrorism Raids,2014-10-15,https://www.nytimes.com/2014/10/15/world/europe/britain-terrorism-arrests.html
746,5,2014,7,House Effort to Scale Down Federal Terrorism Insurance Divides Republicans,2014-07-16,https://www.nytimes.com/2014/07/16/nyregion/house-effort-to-trim-terrorism-insurance-splits-gop.html
747,5,2014,3,Bin Laden's son-in-law convicted of terrorism charges,2014-03-26,https://www.nytimes.com/video/multimedia/100000002790170/bin-ladens-son-in-law-convicted-of-terrorism-charges.html
748,5,2014,3,Bin Laden's son-in-law convicted of terrorism charges,2014-03-26,https://www.nytimes.com/video/multimedia/100000002790402/bin-ladens-son-in-law-convicted-of-terrorism-charges.html
749,5,2014,3,Bin Laden's son-in-law convicted of terrorism charges,2014-03-26,https://www.nytimes.com/video/multimedia/100000002790446/bin-ladens-son-in-law-convicted-of-terrorism-charges.html
750,6,2014,2,"Terrorism and Tension for Sochi, Not Sports and Joy",2014-02-05,https://www.nytimes.com/2014/02/05/sports/olympics/terrorism-and-tension-for-sochi-not-sports-and-joy.html
751,6,2014,5,Witness in Terrorism Case Recalls Being Taken Hostage in Yemen,2014-05-07,https://www.nytimes.com/2014/05/07/nyregion/witness-in-terrorism-case-recalls-being-taken-hostage-in-yemen.html
752,6,2014,9,Spain and Morocco Arrest 9 on Suspicion of Terrorism,2014-09-27,https://www.nytimes.com/2014/09/27/world/europe/spain-and-morocco-arrest-9-on-suspicion-of-terrorism.html
753,6,2014,5,Obama Warns U.S. Faces Diffuse Terrorism Threats,2014-05-28,https://www.nytimes.com/2014/05/29/us/politics/obama-foreign-policy-west-point-speech.html
754,6,2014,6,Nigerian Television Becomes Front for U.S. in Terrorism Fight,2014-06-06,https://www.nytimes.com/2014/06/07/world/africa/state-department-ramps-up-efforts-against-boko-haram.html
755,6,2014,9,Australian officials carry out sweeping counter-terrorism raids,2014-09-18,https://www.nytimes.com/video/multimedia/100000003122096/australian-officials-carry-out-sweeping-counter-terrorism-raids.html
756,6,2014,3,Hagel: Terrorism can't be ruled out in lost Malaysian flight,2014-03-26,https://www.nytimes.com/video/multimedia/100000002789732/hagel-terrorism-cant-be-ruled-out-in-lost-malaysian-flight.html
757,6,2014,9,Obama says cooperation with Ethiopia on counter-terrorism is making a difference,2014-09-25,https://www.nytimes.com/video/multimedia/100000003138186/obama-says-cooperation-with-ethiopia-on-counter-terrorism-is-mak.html
758,6,2014,9,Obama says cooperation with Ethiopia on counter-terrorism is making a difference,2014-09-25,https://www.nytimes.com/video/multimedia/100000003138328/obama-says-cooperation-with-ethiopia-on-counter-terrorism-is-mak.html
759,6,2014,5,London imam Abu Hamza convicted of U.S. terrorism charges,2014-05-19,https://www.nytimes.com/video/multimedia/100000002889772/london-imam-abu-hamza-convicted-of-us-terrorism-charges.html
760,7,2014,6,Jordanian Court Acquits Islamic Cleric in Terrorism Case,2014-06-27,https://www.nytimes.com/2014/06/27/world/middleeast/abu-qatada-acquitted-of-terrorism-charges-in-jordan.html
761,7,2014,9,"Terrorism Around the World, 50 Years Ago",2014-09-04,https://www.nytimes.com/slideshow/2014/09/04/upshot/05UP-Archive-Terror.html
762,7,2014,5,U.S. Strategy to Fight Terrorism Increasingly Uses Proxies,2014-05-30,https://www.nytimes.com/2014/05/30/world/africa/us-strategy-to-fight-terrorism-increasingly-uses-proxies.html
763,7,2014,7,Lawyer Says U.S. Is Mishandling Case of Terrorism Suspect in 1998 Bombings,2014-07-18,https://www.nytimes.com/2014/07/18/nyregion/lawyer-says-us-is-mishandling-case-of-terrorism-suspect-in-1998-bombings.html
764,7,2014,3,Kenya: Two Charged With Terrorism-Related Offenses,2014-03-20,https://www.nytimes.com/2014/03/20/world/africa/kenya-two-charged-with-terrorism-related-offenses.html
765,7,2014,9,The Cost for Arab Bank Is a Complex Calculation,2014-09-24,https://www.nytimes.com/2014/09/24/nyregion/The-Cost-for-Arab-Bank-Is-a-Complex-Calculation.html
766,7,2014,6,Ukraine Suspects Terrorism in Pipeline Explosion,2014-06-17,https://www.nytimes.com/2014/06/18/world/europe/ukraine-suspects-terrorism-in-pipeline-explosion.html
767,7,2014,4,"Muslim Cleric ‘Was Committed to War,’ Prosecutor Says in Terrorism Trial",2014-04-18,https://www.nytimes.com/2014/04/18/nyregion/muslim-cleric-was-committed-to-war-prosecutor-says-in-terrorism-trial.html
768,7,2014,5,Britain Expands Power to Strip Citizenship From Terrorism Suspects,2014-05-15,https://www.nytimes.com/2014/05/15/world/europe/britain-broadens-power-to-strip-terrorism-suspects-of-citizenship.html
769,7,2014,8,Pakistan Calls Modi’s Remarks on Terrorism ‘Unfortunate’,2014-08-14,https://www.nytimes.com/2014/08/14/world/asia/pakistan-calls-modis-remarks-on-terrorism-unfortunate.html
770,8,2014,5,Schoolgirl Abductions Put Scrutiny on U.S. Terrorism Strategy,2014-05-09,https://www.nytimes.com/2014/05/09/world/africa/schoolgirl-abductions-put-scrutiny-on-us-terrorism-strategy.html
771,8,2014,7,France to Shift Mali Troops to Battle Regional Terrorism,2014-07-14,https://www.nytimes.com/2014/07/14/world/africa/france-to-shift-mali-troops-to-battle-regional-terrorism-north-africa.html
772,8,2014,7,"Assad: foreign states will pay for supporting ""terrorism""",2014-07-16,https://www.nytimes.com/video/multimedia/100000003004964/assad-foreign-states-will-pay-for-supporting-terrorism.html
773,8,2014,9,Obama Calls for Action Over Words on Terrorism ,2014-09-24,https://www.nytimes.com/politics/first-draft/2014/09/24/obama-calls-for-action-over-words-on-terrorism/
774,8,2014,12,Anti-terrorism police make two arrests,2014-12-24,https://www.nytimes.com/video/multimedia/100000003416339/anti-terrorism-police-make-two-arrests.html
775,8,2014,7,Obama’s Blueprint for Fighting Terrorism Collides With Reality in Iraq,2014-07-04,https://www.nytimes.com/2014/07/04/world/obamas-no-war-plan-for-fighting-terrorism-meets-reality-in-iraq.html
776,8,2014,2,Man Pleads Guilty to Reduced Charge in Terrorism Case,2014-02-20,https://www.nytimes.com/2014/02/20/nyregion/manhattan-man-pleads-guilty-to-reduced-charges-in-terror-case.html
777,8,2014,8,"At Arab Bank’s Terrorism Trial, Victim Recalls Seeing Suicide Bomber’s Body",2014-08-22,https://www.nytimes.com/2014/08/22/nyregion/at-banks-terrorism-trial-victim-testifies-about-suicide-bombing-in-israeli-bar.html
778,8,2014,3,U.S. Seeking to Keep ‘Potentially Inflammatory Topics’ Out of Terrorism Trial,2014-03-05,https://www.nytimes.com/2014/03/05/nyregion/abu-ghaith-trial.html
779,8,2014,1,Judge Orders Release of Dying Lawyer Convicted of Aiding Terrorism,2014-01-01,https://www.nytimes.com/2014/01/01/nyregion/us-asks-judge-to-free-dying-lawyer.html
780,9,2014,9,More Debate on Plea Deal for Suspect in Terrorism,2014-09-30,https://www.nytimes.com/2014/09/30/nyregion/more-debate-on-plea-deal-for-suspect-in-terrorism.html
781,9,2014,5,Abu Hamza gives emotional testimony in U.S. terrorism trial,2014-05-08,https://www.nytimes.com/video/multimedia/100000002871128/abu-hamza-gives-emotional-testimony-in-us-terrorism-trial.html
782,9,2014,12,McCain calls CIA practices ineffective in war against terrorism,2014-12-09,https://www.nytimes.com/video/multimedia/100000003279677/mccain-calls-cia-practices-ineffective-in-war-against-terrorism.html
783,9,2014,5,Abu Hamza gives emotional testimony in U.S. terrorism trial,2014-05-09,https://www.nytimes.com/video/multimedia/100000002871674/abu-hamza-gives-emotional-testimony-in-us-terrorism-trial.html
784,9,2014,11,British Brothers Imprisoned for Attending Terrorist Training Camp in Syria,2014-11-27,https://www.nytimes.com/2014/11/27/world/europe/british-brothers-imprisoned-terrorist-training-camp-syria.html
785,9,2014,2,"Heroin Scheme to Support Terrorism Is Foiled, Police in India Say",2014-02-04,https://www.nytimes.com/2014/02/04/world/asia/heroin-scheme-to-support-terrorism-is-foiled-india-police-say.html
786,9,2014,10,Your Thursday Briefing,2014-10-23,https://www.nytimes.com/2014/10/23/us/latest-news-canada-terrorism-ebola-blackwater.html
787,9,2014,1,Americans Traveling to Winter Games Cautioned,2014-01-11,https://www.nytimes.com/2014/01/11/sports/olympics/americans-traveling-to-winter-games-cautioned.html
788,9,2014,12,Syria says 'keen' to exit crisis through dialogue; will still fight 'terrorism',2014-12-27,https://www.nytimes.com/video/multimedia/100000003420246/syria-says-keen-to-exit-crisis-through-dialogue-will-still-fight.html
789,9,2014,2,U.S. Debates Drone Strike on American Terrorism Suspect in Pakistan,2014-02-11,https://www.nytimes.com/2014/02/11/world/asia/us-debates-drone-strike-on-american-terror-suspect-in-pakistan.html
790,10,2014,11,Two in Ricin Terrorism Plot Are Each Sentenced to 10 Years in Prison,2014-11-15,https://www.nytimes.com/2014/11/15/us/ricin-terrorism-plot-sentencing.html
791,10,2014,9,"In Cyber-Geeks, High-Tech Villains Meet Their Match ",2014-09-22,https://www.nytimes.com/2014/09/22/arts/television/awkward-geniuses-battle-online-terrorism-in-scorpion.html
792,10,2014,1,British Police Arrest 2 Women in Terror Inquiry,2014-01-17,https://www.nytimes.com/2014/01/17/world/europe/british-police-arrest-2-women-in-terror-inquiry.html
793,10,2014,3,Out of Control,2014-03-17,https://www.nytimes.com/2014/03/18/opinion/out-of-control.html
794,10,2014,4,Milder View of Suspect in U.S. Case on Terror,2014-04-30,https://www.nytimes.com/2014/04/30/nyregion/milder-view-of-suspect-in-us-case-on-terror.html
795,10,2014,10,Canadian Prime Minister Condemns Attacks,2014-10-22,https://www.nytimes.com/video/world/americas/100000003192385/canadian-prime-minister-condemns-attacks.html
796,10,2014,12,Kenyan President on Quarry Attack,2014-12-02,https://www.nytimes.com/video/world/africa/100000003265825/kenyan-president-on-quarry-attack.html
797,10,2014,7,France Aims to Curb Potential Jihadis From Leaving Country,2014-07-10,https://www.nytimes.com/2014/07/10/world/europe/france-aims-to-curb-potential-jihadis-from-leaving-country.html
798,10,2014,8,"Hamas Transactions Got Through in Error, Bank Says",2014-08-15,https://www.nytimes.com/2014/08/15/nyregion/accused-in-terror-trial-of-aiding-hamas-bank-says-transactions-slipped-through-in-error.html
799,10,2014,7,Holder Urges Europeans to Step Up Antiterrorism Tactics,2014-07-09,https://www.nytimes.com/2014/07/09/world/europe/holder-urges-better-antiterror-tactics-for-europe.html
800,1,2015,12,"President Obama, Terrorism and Guns",2015-12-08,https://www.nytimes.com/2015/12/08/opinion/president-obama-terrorism-and-guns.html
801,1,2015,6,"Many Ask, Why Not Call Church Shooting Terrorism?",2015-06-19,https://www.nytimes.com/2015/06/19/us/charleston-shooting-terrorism-or-hate-crime.html
802,1,2015,10,Terrorism Cited in Killing in Australia,2015-10-07,https://www.nytimes.com/2015/10/07/world/asia/parramatta-australia-shooting-terrorism-cited.html
803,1,2015,1,Britain: Man Pleads Guilty to Terrorism Charges,2015-01-21,https://www.nytimes.com/2015/01/21/world/europe/britain-man-pleads-guilty-to-terrorism-charges.html
804,1,2015,1,Man Convicted of Environmental Terrorism Is Freed,2015-01-09,https://www.nytimes.com/2015/01/09/us/man-convicted-of-environmental-terrorism-wins-early-release.html
805,1,2015,6,"Iran Still Supports Terrorism, State Department Finds",2015-06-20,https://www.nytimes.com/2015/06/20/world/middleeast/state-department-terrorism-report-iran-syria.html
806,1,2015,12,Highlights From Obama's Speech on Terrorism,2015-12-07,https://www.nytimes.com/video/us/100000004078810/highlights-from-obamas-speech-on-terrorism.html
807,1,2015,1,E.U. Urges Cooperation to Combat Terrorism,2015-01-20,https://www.nytimes.com/2015/01/20/world/europe/europe-foreign-ministers-security-terrorism.html
808,1,2015,5,Accusations of Terrorism Worry Brooklyn’s Uzbek Community,2015-05-11,https://www.nytimes.com/2015/05/11/nyregion/accusations-of-terrorism-worry-brooklyns-uzbek-community.html
809,1,2015,2,Cuba&#8217;s Designation as a Sponsor of Terrorism Snarls Negotiations With U.S. ,2015-02-27,https://www.nytimes.com/2015/02/28/world/americas/cubas-spot-on-us-terror-list-gums-up-restoration-of-relations.html
810,2,2015,5,Accusations of Terrorism Worry Brooklyn’s Uzbek Community,2015-05-11,https://www.nytimes.com/2015/05/11/nyregion/accusations-of-terrorism-worry-brooklyns-uzbek-community.html
811,2,2015,2,Cuba&#8217;s Designation as a Sponsor of Terrorism Snarls Negotiations With U.S. ,2015-02-27,https://www.nytimes.com/2015/02/28/world/americas/cubas-spot-on-us-terror-list-gums-up-restoration-of-relations.html
812,2,2015,12,F.B.I. Calls Shooting ‘Act of Terrorism’,2015-12-04,https://www.nytimes.com/video/us/100000004075635/fbi-treating-mass-shooting-as-terrorism.html
813,2,2015,12,F.B.I. Treating San Bernardino Attack as Terrorism Case,2015-12-04,https://www.nytimes.com/2015/12/05/us/tashfeen-malik-islamic-state.html
814,2,2015,1,French Police Arrest 5 in Hunt for Terrorism Recruiters,2015-01-28,https://www.nytimes.com/2015/01/28/world/europe/france-counterterrorism-raid.html
815,2,2015,1,Pakistan Executes Terrorism Convicts During a Visit by Kerry ,2015-01-14,https://www.nytimes.com/2015/01/14/world/asia/7-executions-in-pakistan-coincide-with-kerry-visit.html
816,2,2015,9,"Since September 11, Threat of Terrorism Has Morphed",2015-09-11,https://www.nytimes.com/2015/09/11/world/europe/9-11-anniversary-terrorism-europe.html
817,2,2015,11,Marco Rubio’s Empty Rhetoric on Terrorism,2015-11-23,https://takingnote.blogs.nytimes.com/2015/11/23/marco-rubios-empty-rhetoric-on-terrorism/
818,2,2015,12,Republicans Speak of Attack and Terrorism,2015-12-03,https://www.nytimes.com/video/us/politics/100000004072812/gop-calls-attack-islamic-terrorism.html
819,2,2015,12,Italy: Iraqi With Terrorism Ties Is Arrested in Illegal Migration Case,2015-12-08,https://www.nytimes.com/2015/12/08/world/europe/italy-iraqi-with-terrorism-ties-is-arrested-in-illegal-migration-case.html
820,3,2015,4,Video of Italian Terrorism Suspects,2015-04-24,https://www.nytimes.com/video/world/europe/100000003647833/video-shows-terror-arrest-in-italy.html
821,3,2015,5,1965: Bolivia Rocked by Terrorism,2015-05-27,https://iht-retrospective.blogs.nytimes.com/2015/05/27/1965-bolivia-rocked-by-terrorism/
822,3,2015,8,Arab Bank Reaches Settlement in Suit Accusing It of Financing Terrorism,2015-08-15,https://www.nytimes.com/2015/08/15/nyregion/arab-bank-reaches-settlement-in-suit-accusing-it-of-financing-terrorism.html
823,3,2015,2,Prime Minister Seeks to Tighten Controls on Australians Suspected of Terrorism,2015-02-24,https://www.nytimes.com/2015/02/24/world/asia/australian-leader-outlines-crackdown-on-terrorism.html
824,3,2015,8,"Bangkok Bombing Not Likely to Be Tied to Foreign Terrorism, Thailand Says",2015-08-21,https://www.nytimes.com/2015/08/21/world/asia/bangkok-shrine-bombing-unlikely-to-be-tied-to-international-terrorism-thailand-says.html
825,3,2015,2,Bratton Says Terrorism and Protests Will Be Handled by Separate Police Units,2015-02-03,https://www.nytimes.com/2015/02/03/nyregion/bratton-says-terrorism-and-protests-will-be-handled-by-separate-police-units.html
826,3,2015,12,"Republicans Will Speak to Jewish Coalition, With Terrorism as a Focus",2015-12-03,https://www.nytimes.com/politics/first-draft/2015/12/03/republicans-will-speak-to-jewish-coalition-with-terrorism-as-a-focus/
827,3,2015,2,Lynching as Racial Terrorism ,2015-02-11,https://www.nytimes.com/2015/02/11/opinion/lynching-as-racial-terrorism.html
828,3,2015,4,Cuba to Be Removed From U.S. List of Nations That Sponsor Terrorism,2015-04-14,https://www.nytimes.com/2015/04/15/world/americas/obama-cuba-remove-from-state-terror-list.html
829,3,2015,1,"As Europe Moves Aggressively Against Terrorism, New Challenges Emerge",2015-01-17,https://www.nytimes.com/2015/01/17/world/europe/europe-arrests-terrorism-links.html
830,4,2015,12,U.S. Will Add a Third Level to Warnings of Terrorism,2015-12-08,https://www.nytimes.com/2015/12/08/us/politics/us-will-add-a-third-level-to-warnings-of-terrorism.html
831,4,2015,1,Huge Show of Solidarity in Paris Against Terrorism,2015-01-12,https://www.nytimes.com/2015/01/12/world/europe/paris-march-against-terror-charlie-hebdo.html
832,4,2015,1,Congress Passes Measure to Cover Terrorism Risk,2015-01-09,https://www.nytimes.com/2015/01/09/business/renewal-of-federal-terrorism-insurance-clears-congress.html
833,4,2015,1,To Combat Terrorism: A Call for a New Marshall Plan,2015-01-21,https://www.nytimes.com/2015/01/21/opinion/to-combat-terrorism-a-call-for-a-new-marshall-plan.html
834,4,2015,7,Tunisia Hosts Security Meeting With Group of 7 to Discuss Terrorism Threat,2015-07-16,https://www.nytimes.com/2015/07/16/world/africa/tunisia-hosts-security-meeting-with-group-of-7-to-discuss-terrorism-threat.html
835,4,2015,1,France Vows Forceful Measures Against Terrorism,2015-01-22,https://www.nytimes.com/2015/01/22/world/europe/amedy-coulibaly-paris-gunman-france.html
836,4,2015,1,"In Paris, Solidarity Against Terrorism",2015-01-07,https://www.nytimes.com/video/world/europe/100000003436509/in-paris-solidarity-against-terrorism.html
837,4,2015,11,Poll Watch: Low Marks for Obama on Fighting Terrorism,2015-11-24,https://www.nytimes.com/politics/first-draft/2015/11/24/poll-watch-low-marks-for-president-obama-on-terrorism/
838,4,2015,4,Ohio man charged with supporting terrorism,2015-04-16,https://www.nytimes.com/video/multimedia/100000003633286/ohio-man-charged-with-supporting-terrorism.html
839,4,2015,1,Where Terrorism is Normal (Nigeria) and News (France),2015-01-12,https://dotearth.blogs.nytimes.com/2015/01/12/where-terrorism-is-normal-nigeria-and-news-france/
840,5,2015,2,Jordan Stakes Role Against Terrorism,2015-02-19,https://www.nytimes.com/video/world/middleeast/100000003523299/jordan-stakes-role-against-terrorism-.html
841,5,2015,1,"From Inside Prison, a Terrorism Suspect Shares His Diary ",2015-01-25,https://www.nytimes.com/2015/01/26/arts/guantanamo-diary-by-mohamedou-ould-slahi.html
842,5,2015,12,Egypt’s Inquiry Into Russian Jet Crash Finds No Proof of Terrorism,2015-12-15,https://www.nytimes.com/2015/12/15/world/middleeast/egypt-sinai-russian-plane-crash.html
843,5,2015,4,A Singular Conviction Amid the Debate on Torture and Terrorism,2015-04-20,https://www.nytimes.com/2015/04/20/us/a-singular-conviction-amid-the-debate-on-torture-and-terrorism.html
844,5,2015,11,What We Fear When We Fear Terrorism,2015-11-30,https://douthat.blogs.nytimes.com/2015/11/30/what-we-fear-when-we-fear-terrorism/
845,5,2015,3,"Dieudonné M’bala M’bala, French Comedian, Convicted of Condoning Terrorism",2015-03-19,https://www.nytimes.com/2015/03/19/world/europe/dieudonne-mbala-mbala-french-comedian-convicted-of-condoning-terrorism.html
846,5,2015,1,Is Islam to Blame for the Shooting at Charlie Hebdo in Paris?,2015-01-07,https://www.nytimes.com/2015/01/08/opinion/nicholas-kristof-lessons-from-the-charlie-hebdo-shooting-in-paris.html
847,5,2015,11,Morning Agenda: The Economic Cost of Terrorism,2015-11-17,https://news.blogs.nytimes.com/2015/11/17/morning-agenda-the-economic-cost-of-terrorism/
848,5,2015,12,"When it Comes to Terrorism Threat, Republicans and Democrats Go Separate Ways",2015-12-16,https://www.nytimes.com/politics/first-draft/2015/12/16/debates-focus-on-terrorism-no-surprise-given-recent-republican-polling/
849,5,2015,11,Terrorism and Refugees Dominate Week in Presidential Race,2015-11-20,https://www.nytimes.com/politics/first-draft/2015/11/20/terrorism-and-refugees-dominate-week-in-presidential-race/
850,6,2015,3,Terrorism Case Against Pakistani Man Is Going to Jury,2015-03-03,https://www.nytimes.com/2015/03/03/nyregion/terror-case-against-pakistani-man-going-to-us-jury.html
851,6,2015,8,Bush Urges More Effort Against Terrorism,2015-08-03,https://www.nytimes.com/video/us/100000003835151/bush-urges-more-effort-against-terrorism.html
852,6,2015,11,"In Arguments Over Terrorism, Echoes of World War II",2015-11-24,https://www.nytimes.com/2015/11/24/us/in-arguments-over-terrorism-echoes-of-world-war-ii.html
853,6,2015,6,"Tunisian president: country in ""war against terrorism""",2015-06-26,https://www.nytimes.com/video/multimedia/100000003767129/tunisian-president-country-in-war-against-terrorism.html
854,6,2015,7,"A Terrorism Case in Britain Ends in Acquittal, but No One Can Say Why",2015-07-26,https://www.nytimes.com/2015/07/26/world/europe/a-terrorism-case-in-britain-ends-in-acquittal-but-no-one-can-say-why.html
855,6,2015,12,Obama Will Seek to Reassure Nation on Terrorism Fight in Speech,2015-12-07,https://www.nytimes.com/2015/12/07/us/politics/obama-will-seek-to-reassure-nation-on-terrorism-fight-in-speech.html
856,6,2015,12,Obama Delivers Speech on Terrorism,2015-12-06,https://www.nytimes.com/video/us/100000004078082/obama-deliveres-speech-on-terrorism.html
857,6,2015,7,French Prosecutor Seeks Terrorism Charges Against Suspect in Decapitation Attack,2015-07-01,https://www.nytimes.com/2015/07/01/world/europe/france-terror-charges-against-yassine-salhi-in-decapitation-attack.html
858,6,2015,1,"In New Era of Terrorism, Voice From Yemen Echoes",2015-01-11,https://www.nytimes.com/2015/01/11/world/middleeast/paris-attacks-anwar-al-awlaki.html
859,6,2015,12,"Voters, Worried About Terrorism, Look for Leaders at Home on Silver Screen",2015-12-03,https://www.nytimes.com/2015/12/03/us/politics/voters-worried-about-terrorism-look-for-leaders-at-home-on-silver-screen.html
860,7,2015,7,French Prosecutor Seeks Terrorism Charges Against Suspect in Decapitation Attack,2015-07-01,https://www.nytimes.com/2015/07/01/world/europe/france-terror-charges-against-yassine-salhi-in-decapitation-attack.html
861,7,2015,12,Tough Talk and a Cowardly Vote on Terrorism,2015-12-04,https://www.nytimes.com/2015/12/04/opinion/tough-talk-and-a-cowardly-vote-on-terrorism.html
862,7,2015,1,"In New Era of Terrorism, Voice From Yemen Echoes",2015-01-11,https://www.nytimes.com/2015/01/11/world/middleeast/paris-attacks-anwar-al-awlaki.html
863,7,2015,2,Canadian police charge three men with terrorism charges,2015-02-03,https://www.nytimes.com/video/multimedia/100000003490086/canadian-police-charge-three-men-with-terrorism-charges.html
864,7,2015,9,Hungary Accuses Migrant Protesters of Terrorism for Clashing With Police,2015-09-19,https://www.nytimes.com/2015/09/19/world/europe/hungary-accuses-migrant-protesters-of-terrorism-for-clashing-with-police.html
865,7,2015,11,No judgment yet on 'terrorism' in Egypt crash: White House,2015-11-06,https://www.nytimes.com/video/multimedia/100000004023429/no-judgment-yet-on-terrorism-in-egypt-crash-white-house.html
866,7,2015,11,Athens Blast Hurts None but Fuels Fears of Domestic Terrorism,2015-11-25,https://www.nytimes.com/2015/11/25/world/europe/athens-blast-hurts-none-but-fuels-fears-of-domestic-terrorism.html
